# BEGIN PLOT
LegendOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/1bex_M_J1J2  //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/1bex_M_J1J2  //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/1bex_M_J1J2
DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/1bex_M_J1J2
Title=pp $\to \ell^{-} \bar \nu_{\ell}b\bar b q \bar q'$ at 13 TeV
LegendOrder=
RatioPlot1=1
LogX=1
LogY=1
RatioPlot1YMax=3
RatioPlot1YLabel=1/lvqq'bb
RatioPlot1SameStyle=1
XMin=40
YMin=0.0000002
RatioPlot1YSize=5
RatioPlot1YMin=0.002
RatioPlot1Error=1
RatioPlot1LogY=1
RatioPlot1ErrorBands=0
RatioPlot1Reference=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_M_J1J2
RatioPlot1DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOschantqq.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/1bex_M_J1J2
XCustomMajorTicks=100	  100	 200	 200	 300	  300	 1000	 1000
XCustomMinorTicks=40	 40	 50	 50	 60	 60	 70	 70	 80	 80	 110	 110	 120	 120	 130	 130	 140	 140	  150	 150	400	 400		500	 500	 600	 600		700	 700	 800	 800	 900	 900
ErrorBands=0
XMax=1000
YLabel=$\mathrm{d}\sigma / \mathrm{d} m_{j_1j_2}$ [pb/GeV]
XLabel=$m_{j_1j_2}$ [GeV]
Legend=1
RatioPlot2=1
RatioPlot2YMax=1.35
RatioPlot2YLabel=1/lvqq'bb
RatioPlot2SameStyle=1
RatioPlot2YSize=5
RatioPlot2YMin=0.55
RatioPlot2Error=1
RatioPlot2ErrorBands=0
RatioPlot2Reference=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_M_J1J2
RatioPlot2DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchant+vbf_qqp.yoda/ttsemi_dec/1bex_M_J1J2
RatioPlot2Legend=1
RatioPlot2LegendOnly=//Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchant+vbf_qqp.yoda/ttsemi_dec/1bex_M_J1J2
RatioPlot2LegendXPos=0.5
# END PLOT

# BEGIN SPECIAL label
\psclip{\psframe[linewidth=0, linestyle=none](0,0)(1,1)}
\uput{4pt}[180]{0}\physicscoor(180,0.2){$N_B = 1$}
\endpsclip
# END SPECIAL




# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_M_J1J2
LineColor=blue
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/1bex_M_J1J2
ScaledBy=5.87406875376117812e-11
Title=lvqq'bb
# xlow	 xhigh	 val	 errminus	 errplus
2.500000e+01	3.000000e+01	3.510004e-05	5.698833e-07	5.698833e-07
3.000000e+01	3.500000e+01	6.031880e-05	7.405387e-07	7.405387e-07
3.500000e+01	4.000000e+01	9.620342e-05	1.013812e-06	1.013812e-06
4.000000e+01	4.500000e+01	1.401139e-04	1.190193e-06	1.190193e-06
4.500000e+01	5.000000e+01	2.067310e-04	1.339762e-06	1.339762e-06
5.000000e+01	5.500000e+01	3.166774e-04	1.767737e-06	1.767737e-06
5.500000e+01	6.000000e+01	4.991892e-04	2.211264e-06	2.211264e-06
6.000000e+01	6.500000e+01	8.685900e-04	2.946632e-06	2.946632e-06
6.500000e+01	7.000000e+01	1.785623e-03	3.915193e-06	3.915193e-06
7.000000e+01	7.500000e+01	5.205336e-03	7.054131e-06	7.054131e-06
7.500000e+01	8.000000e+01	5.996658e-02	2.992746e-05	2.992746e-05
8.000000e+01	8.500000e+01	1.066607e-01	3.652902e-05	3.652902e-05
8.500000e+01	9.000000e+01	7.054092e-03	8.491389e-06	8.491389e-06
9.000000e+01	9.500000e+01	2.263062e-03	5.677927e-06	5.677927e-06
9.500000e+01	1.000000e+02	1.113543e-03	2.920714e-06	2.920714e-06
1.000000e+02	1.050000e+02	6.512406e-04	2.398013e-06	2.398013e-06
1.050000e+02	1.100000e+02	4.303824e-04	1.062486e-05	1.062486e-05
1.100000e+02	1.150000e+02	2.933358e-04	2.541272e-06	2.541272e-06
1.150000e+02	1.200000e+02	2.114390e-04	1.211306e-06	1.211306e-06
1.200000e+02	1.300000e+02	1.383737e-04	1.166856e-06	1.166856e-06
1.300000e+02	1.400000e+02	7.969608e-05	4.374967e-07	4.374967e-07
1.400000e+02	1.500000e+02	4.537267e-05	3.504043e-07	3.504043e-07
1.500000e+02	1.600000e+02	2.289676e-05	2.823327e-07	2.823327e-07
1.600000e+02	1.700000e+02	1.113347e-05	4.089652e-06	4.089652e-06
1.700000e+02	1.800000e+02	3.186636e-06	1.991242e-07	1.991242e-07
1.800000e+02	1.900000e+02	2.361526e-06	2.114017e-07	2.114017e-07
1.900000e+02	2.000000e+02	2.246865e-06	2.155191e-07	2.155191e-07
2.000000e+02	2.500000e+02	1.174473e-06	7.268141e-08	7.268141e-08
2.500000e+02	3.000000e+02	5.798442e-07	6.910904e-08	6.910904e-08
3.000000e+02	3.500000e+02	3.790232e-07	6.610976e-08	6.610976e-08
3.500000e+02	4.000000e+02	1.277599e-07	3.558628e-08	3.558628e-08
4.000000e+02	4.500000e+02	2.142102e-07	1.345415e-07	1.345415e-07
4.500000e+02	5.000000e+02	4.134990e-08	1.898969e-08	1.898969e-08
5.000000e+02	6.000000e+02	2.993828e-08	1.609261e-08	1.609261e-08
6.000000e+02	7.000000e+02	9.209012e-09	5.067646e-09	5.067646e-09
7.000000e+02	8.000000e+02	3.105672e-09	1.712360e-09	1.712360e-09
8.000000e+02	9.000000e+02	1.848885e-10	1.848879e-10	1.848879e-10
9.000000e+02	1.000000e+03	3.910372e-10	3.820151e-10	3.820151e-10
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_M_J1J2
LineColor=lilac
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/1bex_M_J1J2
ScaledBy=1.59330700419001828e-09
Title=tqq'b (t-chan)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+01	1.500000e+01	1.435083e-06	3.605738e-07	3.605738e-07
1.500000e+01	2.000000e+01	2.664740e-05	1.379061e-06	1.379061e-06
2.000000e+01	2.500000e+01	6.847290e-05	2.103083e-06	2.103083e-06
2.500000e+01	3.000000e+01	1.133259e-04	3.560803e-06	3.560803e-06
3.000000e+01	3.500000e+01	1.481425e-04	3.865658e-06	3.865658e-06
3.500000e+01	4.000000e+01	1.800320e-04	9.031753e-06	9.031753e-06
4.000000e+01	4.500000e+01	2.049698e-04	7.128921e-06	7.128921e-06
4.500000e+01	5.000000e+01	2.253960e-04	5.534969e-06	5.534969e-06
5.000000e+01	5.500000e+01	2.436300e-04	5.493237e-06	5.493237e-06
5.500000e+01	6.000000e+01	2.510484e-04	4.427284e-06	4.427284e-06
6.000000e+01	6.500000e+01	2.697780e-04	4.939408e-06	4.939408e-06
6.500000e+01	7.000000e+01	2.725318e-04	4.499961e-06	4.499961e-06
7.000000e+01	7.500000e+01	2.823260e-04	5.327059e-06	5.327059e-06
7.500000e+01	8.000000e+01	2.859608e-04	4.680223e-06	4.680223e-06
8.000000e+01	8.500000e+01	2.879160e-04	5.133812e-06	5.133812e-06
8.500000e+01	9.000000e+01	2.849434e-04	5.314592e-06	5.314592e-06
9.000000e+01	9.500000e+01	2.822874e-04	6.653333e-06	6.653333e-06
9.500000e+01	1.000000e+02	2.715572e-04	4.786921e-06	4.786921e-06
1.000000e+02	1.050000e+02	2.600274e-04	5.012069e-06	5.012069e-06
1.050000e+02	1.100000e+02	2.472438e-04	4.857665e-06	4.857665e-06
1.100000e+02	1.150000e+02	2.346880e-04	4.845494e-06	4.845494e-06
1.150000e+02	1.200000e+02	2.304388e-04	3.753187e-06	3.753187e-06
1.200000e+02	1.300000e+02	2.089919e-04	2.661016e-06	2.661016e-06
1.300000e+02	1.400000e+02	1.889390e-04	2.981622e-06	2.981622e-06
1.400000e+02	1.500000e+02	1.635054e-04	2.173159e-06	2.173159e-06
1.500000e+02	1.600000e+02	1.412967e-04	1.804912e-06	1.804912e-06
1.600000e+02	1.700000e+02	1.269777e-04	3.218416e-06	3.218416e-06
1.700000e+02	1.800000e+02	1.112933e-04	1.944385e-06	1.944385e-06
1.800000e+02	1.900000e+02	9.455092e-05	1.382201e-06	1.382201e-06
1.900000e+02	2.000000e+02	8.463309e-05	1.330688e-06	1.330688e-06
2.000000e+02	2.500000e+02	5.975660e-05	6.037302e-07	6.037302e-07
2.500000e+02	3.000000e+02	3.369612e-05	3.455043e-07	3.455043e-07
3.000000e+02	3.500000e+02	2.048564e-05	2.660480e-07	2.660480e-07
3.500000e+02	4.000000e+02	1.253569e-05	2.323323e-07	2.323323e-07
4.000000e+02	4.500000e+02	8.331906e-06	1.355003e-07	1.355003e-07
4.500000e+02	5.000000e+02	5.612912e-06	1.101676e-07	1.101676e-07
5.000000e+02	6.000000e+02	3.398637e-06	8.616456e-08	8.616456e-08
6.000000e+02	7.000000e+02	1.726715e-06	4.192339e-08	4.192339e-08
7.000000e+02	8.000000e+02	9.572519e-07	2.982368e-08	2.982368e-08
8.000000e+02	9.000000e+02	5.300216e-07	1.744176e-08	1.744176e-08
9.000000e+02	1.000000e+03	3.969196e-07	4.978142e-08	4.978142e-08
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/1bex_M_J1J2
LineColor=green
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOschantqqp.yoda/ttsemi_dec/1bex_M_J1J2
ScaledBy=2.58510262806765411e-10
Title=tqq'b (s-chan)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+01	1.500000e+01	2.714106e-09	3.482710e-10	3.482710e-10
1.500000e+01	2.000000e+01	6.735992e-08	2.786277e-09	2.786277e-09
2.000000e+01	2.500000e+01	1.823912e-07	3.611057e-09	3.611057e-09
2.500000e+01	3.000000e+01	3.067802e-07	4.288248e-09	4.288248e-09
3.000000e+01	3.500000e+01	4.367904e-07	7.226086e-09	7.226086e-09
3.500000e+01	4.000000e+01	5.393866e-07	5.537076e-09	5.537076e-09
4.000000e+01	4.500000e+01	6.579840e-07	6.781752e-09	6.781752e-09
4.500000e+01	5.000000e+01	7.775486e-07	8.175642e-09	8.175642e-09
5.000000e+01	5.500000e+01	9.459494e-07	8.464540e-09	8.464540e-09
5.500000e+01	6.000000e+01	1.081403e-06	8.589589e-09	8.589589e-09
6.000000e+01	6.500000e+01	1.219193e-06	8.550209e-09	8.550209e-09
6.500000e+01	7.000000e+01	1.346022e-06	9.200089e-09	9.200089e-09
7.000000e+01	7.500000e+01	1.462243e-06	1.201836e-08	1.201836e-08
7.500000e+01	8.000000e+01	1.524605e-06	9.200024e-09	9.200024e-09
8.000000e+01	8.500000e+01	1.592549e-06	9.137345e-09	9.137345e-09
8.500000e+01	9.000000e+01	1.631498e-06	1.287039e-08	1.287039e-08
9.000000e+01	9.500000e+01	1.644547e-06	1.092993e-08	1.092993e-08
9.500000e+01	1.000000e+02	1.661573e-06	1.056079e-08	1.056079e-08
1.000000e+02	1.050000e+02	1.655688e-06	1.073573e-08	1.073573e-08
1.050000e+02	1.100000e+02	1.640663e-06	9.672299e-09	9.672299e-09
1.100000e+02	1.150000e+02	1.614760e-06	8.290387e-09	8.290387e-09
1.150000e+02	1.200000e+02	1.586335e-06	8.442677e-09	8.442677e-09
1.200000e+02	1.300000e+02	1.536307e-06	6.131134e-09	6.131134e-09
1.300000e+02	1.400000e+02	1.467936e-06	5.932285e-09	5.932285e-09
1.400000e+02	1.500000e+02	1.383056e-06	7.110393e-09	7.110393e-09
1.500000e+02	1.600000e+02	1.307012e-06	5.750858e-09	5.750858e-09
1.600000e+02	1.700000e+02	1.229045e-06	6.052999e-09	6.052999e-09
1.700000e+02	1.800000e+02	1.144454e-06	5.664451e-09	5.664451e-09
1.800000e+02	1.900000e+02	1.078637e-06	6.412192e-09	6.412192e-09
1.900000e+02	2.000000e+02	9.980728e-07	5.271778e-09	5.271778e-09
2.000000e+02	2.500000e+02	8.100878e-07	2.238550e-09	2.238550e-09
2.500000e+02	3.000000e+02	5.771096e-07	3.083519e-09	3.083519e-09
3.000000e+02	3.500000e+02	4.081602e-07	1.665504e-09	1.665504e-09
3.500000e+02	4.000000e+02	3.006696e-07	2.681908e-09	2.681908e-09
4.000000e+02	4.500000e+02	2.184718e-07	1.734274e-09	1.734274e-09
4.500000e+02	5.000000e+02	1.654797e-07	2.780516e-09	2.780516e-09
5.000000e+02	6.000000e+02	1.119991e-07	1.588285e-09	1.588285e-09
6.000000e+02	7.000000e+02	6.506397e-08	1.051000e-09	1.051000e-09
7.000000e+02	8.000000e+02	4.102570e-08	4.452080e-10	4.452080e-10
8.000000e+02	9.000000e+02	2.659981e-08	2.932769e-10	2.932769e-10
9.000000e+02	1.000000e+03	1.990760e-08	1.560984e-09	1.560984e-09
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/1bex_M_J1J2
LineColor=orange
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOvbfqqp.yoda/ttsemi_dec/1bex_M_J1J2
ScaledBy=7.65392214233844041e-10
Title=lvqq' (VBF)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+01	1.500000e+01	1.287635e-08	3.602781e-09	3.602781e-09
1.500000e+01	2.000000e+01	4.133892e-07	4.176776e-08	4.176776e-08
2.000000e+01	2.500000e+01	1.240149e-06	7.187940e-08	7.187940e-08
2.500000e+01	3.000000e+01	1.991564e-06	8.934540e-08	8.934540e-08
3.000000e+01	3.500000e+01	2.660092e-06	1.250199e-07	1.250199e-07
3.500000e+01	4.000000e+01	3.723602e-06	5.244823e-07	5.244823e-07
4.000000e+01	4.500000e+01	3.970590e-06	1.663449e-07	1.663449e-07
4.500000e+01	5.000000e+01	4.115232e-06	1.489061e-07	1.489061e-07
5.000000e+01	5.500000e+01	4.420770e-06	1.473345e-07	1.473345e-07
5.500000e+01	6.000000e+01	4.662200e-06	1.094548e-07	1.094548e-07
6.000000e+01	6.500000e+01	5.154942e-06	1.654660e-07	1.654660e-07
6.500000e+01	7.000000e+01	5.361436e-06	1.214730e-07	1.214730e-07
7.000000e+01	7.500000e+01	5.702870e-06	1.873234e-07	1.873234e-07
7.500000e+01	8.000000e+01	5.433166e-06	1.280515e-07	1.280515e-07
8.000000e+01	8.500000e+01	5.764316e-06	1.759999e-07	1.759999e-07
8.500000e+01	9.000000e+01	5.866856e-06	1.882281e-07	1.882281e-07
9.000000e+01	9.500000e+01	5.643930e-06	1.577206e-07	1.577206e-07
9.500000e+01	1.000000e+02	5.658700e-06	2.293879e-07	2.293879e-07
1.000000e+02	1.050000e+02	5.293046e-06	1.170759e-07	1.170759e-07
1.050000e+02	1.100000e+02	5.182468e-06	1.205864e-07	1.205864e-07
1.100000e+02	1.150000e+02	4.862448e-06	9.600056e-08	9.600056e-08
1.150000e+02	1.200000e+02	4.913072e-06	1.133467e-07	1.133467e-07
1.200000e+02	1.300000e+02	4.645115e-06	9.486858e-08	9.486858e-08
1.300000e+02	1.400000e+02	4.308962e-06	7.766184e-08	7.766184e-08
1.400000e+02	1.500000e+02	4.003890e-06	1.584989e-07	1.584989e-07
1.500000e+02	1.600000e+02	3.499358e-06	7.523323e-08	7.523323e-08
1.600000e+02	1.700000e+02	3.118155e-06	6.486764e-08	6.486764e-08
1.700000e+02	1.800000e+02	2.799181e-06	5.388836e-08	5.388836e-08
1.800000e+02	1.900000e+02	2.547960e-06	5.004881e-08	5.004881e-08
1.900000e+02	2.000000e+02	2.332752e-06	5.506545e-08	5.506545e-08
2.000000e+02	2.500000e+02	1.785988e-06	1.747029e-08	1.747029e-08
2.500000e+02	3.000000e+02	1.184502e-06	1.413960e-08	1.413960e-08
3.000000e+02	3.500000e+02	8.485536e-07	1.039877e-08	1.039877e-08
3.500000e+02	4.000000e+02	6.719294e-07	1.209574e-08	1.209574e-08
4.000000e+02	4.500000e+02	5.016228e-07	8.827412e-09	8.827412e-09
4.500000e+02	5.000000e+02	4.073662e-07	9.645932e-09	9.645932e-09
5.000000e+02	6.000000e+02	3.045171e-07	4.509413e-09	4.509413e-09
6.000000e+02	7.000000e+02	2.216396e-07	6.531654e-09	6.531654e-09
7.000000e+02	8.000000e+02	1.579113e-07	4.705304e-09	4.705304e-09
8.000000e+02	9.000000e+02	1.164527e-07	2.833048e-09	2.833048e-09
9.000000e+02	1.000000e+03	8.624285e-08	2.451891e-09	2.451891e-09
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchant+vbf_qqp.yoda/ttsemi_dec/1bex_M_J1J2
LineColor=magenta
LineStyle=dashed
