# BEGIN PLOT
LegendOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_M_J1J2  //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqpnew.yoda/ttsemi_dec/2b_M_J1J2  //Users/jlindert/Documents/proj/ttsemi/results/LOPSpurevbf.yoda/ttsemi_dec/2b_M_J1J2
DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOPSpurevbf.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqpnew.yoda/ttsemi_dec/2b_M_J1J2
Title=pp $\to \ell^{-} \bar \nu_{\ell}b\bar b q \bar q'$ at 13 TeV
LegendOrder=
RatioPlot1=1
LogX=1
LogY=1
RatioPlot1YMax=3
RatioPlot1YLabel=1/lvqq'bb
RatioPlot1SameStyle=1
XMin=40
YMin=0.0000002
RatioPlot1YSize=5
RatioPlot1YMin=0.002
RatioPlot1Error=1
RatioPlot1LogY=1
RatioPlot1ErrorBands=0
RatioPlot1Reference=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_M_J1J2
RatioPlot1DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqnew.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOPSpurevbf.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LOschantqqpnew.yoda/ttsemi_dec/2b_M_J1J2
XCustomMajorTicks=100	  100	 200	 200	 300	  300	 1000	 1000
XCustomMinorTicks=40	 40	 50	 50	 60	 60	 70	 70	 80	 80	 110	 110	 120	 120	 130	 130	 140	 140	  150	 150	400	 400		500	 500	 600	 600		700	 700	 800	 800	 900	 900
ErrorBands=0
XMax=1000
YLabel=$\mathrm{d}\sigma / \mathrm{d} m_{j_1j_2}$ [pb/GeV]
XLabel=$m_{j_1j_2}$ [GeV]
Legend=1
RatioPlot2=1
RatioPlot2YMax=1.35
RatioPlot2YLabel=1/lvqq'bb
RatioPlot2SameStyle=1
RatioPlot2YSize=5
RatioPlot2YMin=0.55
RatioPlot2Error=1
RatioPlot2ErrorBands=0
RatioPlot2Reference=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_M_J1J2
RatioPlot2DrawOnly=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_M_J1J2 //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchantqqpvbf.yoda/ttsemi_dec/2b_M_J1J2
RatioPlot2Legend=1
RatioPlot2LegendOnly=//Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl+stchantqqpvbf.yoda/ttsemi_dec/2b_M_J1J2
RatioPlot2LegendXPos=0.2
# END PLOT

# BEGIN SPECIAL label
\psclip{\psframe[linewidth=0, linestyle=none](0,0)(1,1)}
\uput{4pt}[180]{0}\physicscoor(180,0.2){$N_B \ge 2$}
\endpsclip
# END SPECIAL



# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_M_J1J2
LineColor=blue
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOqqp.yoda/ttsemi_dec/2b_M_J1J2
ScaledBy=5.87406875376117812e-11
Title=lvqq'bb
# xlow	 xhigh	 val	 errminus	 errplus
3.000000e+01	3.500000e+01	1.874268e-03	5.949338e-05	5.949338e-05
3.500000e+01	4.000000e+01	2.639140e-03	8.797118e-05	8.797118e-05
4.000000e+01	4.500000e+01	3.366320e-03	7.906671e-05	7.906671e-05
4.500000e+01	5.000000e+01	4.719632e-03	9.139735e-05	9.139735e-05
5.000000e+01	5.500000e+01	6.568054e-03	1.234363e-04	1.234363e-04
5.500000e+01	6.000000e+01	9.584986e-03	1.046771e-04	1.046771e-04
6.000000e+01	6.500000e+01	1.615665e-02	1.504417e-04	1.504417e-04
6.500000e+01	7.000000e+01	3.127496e-02	2.347165e-04	2.347165e-04
7.000000e+01	7.500000e+01	8.806088e-02	4.584809e-04	4.584809e-04
7.500000e+01	8.000000e+01	9.774030e-01	1.644078e-03	1.644078e-03
8.000000e+01	8.500000e+01	1.725075e+00	1.865277e-03	1.865277e-03
8.500000e+01	9.000000e+01	1.116585e-01	5.096369e-04	5.096369e-04
9.000000e+01	9.500000e+01	3.576376e-02	2.482588e-04	2.482588e-04
9.500000e+01	1.000000e+02	1.737249e-02	1.407437e-04	1.407437e-04
1.000000e+02	1.050000e+02	1.038041e-02	1.200496e-04	1.200496e-04
1.050000e+02	1.100000e+02	6.750382e-03	2.641100e-04	2.641100e-04
1.100000e+02	1.150000e+02	4.657986e-03	5.849722e-05	5.849722e-05
1.150000e+02	1.200000e+02	3.248208e-03	4.612201e-05	4.612201e-05
1.200000e+02	1.300000e+02	2.345124e-03	6.904157e-05	6.904157e-05
1.300000e+02	1.400000e+02	1.522011e-03	5.674803e-05	5.674803e-05
1.400000e+02	1.500000e+02	1.099592e-03	3.559229e-05	3.559229e-05
1.500000e+02	1.600000e+02	9.342592e-04	3.228729e-05	3.228729e-05
1.600000e+02	1.700000e+02	8.069607e-04	3.268403e-05	3.268403e-05
1.700000e+02	1.800000e+02	7.808498e-04	3.228910e-05	3.228910e-05
1.800000e+02	1.900000e+02	7.271339e-04	3.717682e-05	3.717682e-05
1.900000e+02	2.000000e+02	9.608627e-04	2.585006e-04	2.585006e-04
2.000000e+02	2.500000e+02	5.966454e-04	1.577023e-05	1.577023e-05
2.500000e+02	3.000000e+02	4.716010e-04	1.538219e-05	1.538219e-05
3.000000e+02	3.500000e+02	3.770236e-04	1.943021e-05	1.943021e-05
3.500000e+02	4.000000e+02	3.365300e-04	3.142006e-05	3.142006e-05
4.000000e+02	4.500000e+02	2.237554e-04	1.327528e-05	1.327528e-05
4.500000e+02	5.000000e+02	1.931873e-04	1.344556e-05	1.344556e-05
5.000000e+02	6.000000e+02	1.087983e-04	4.931841e-06	4.931841e-06
6.000000e+02	7.000000e+02	7.014094e-05	4.609733e-06	4.609733e-06
7.000000e+02	8.000000e+02	5.224252e-05	1.029270e-05	1.029270e-05
8.000000e+02	9.000000e+02	2.810217e-05	3.425623e-06	3.425623e-06
9.000000e+02	1.000000e+03	1.813291e-05	2.535619e-06	2.535619e-06
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_M_J1J2
LineColor=black
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LObb4l-sl.yoda/ttsemi_dec/2b_M_J1J2
Scale=6
ScaledBy=4.98841944660993763e-10
Title=bb4l-sl ($t\bar t + tW$)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+01	1.500000e+01	3.457396e-07	5.953513e-08	5.953513e-08
1.500000e+01	2.000000e+01	1.183879e-05	3.217456e-07	3.217456e-07
2.000000e+01	2.500000e+01	5.096418e-05	6.882465e-07	6.882465e-07
2.500000e+01	3.000000e+01	1.113974e-04	9.649899e-07	9.649899e-07
3.000000e+01	3.500000e+01	1.899155e-04	1.250730e-06	1.250730e-06
3.500000e+01	4.000000e+01	2.929518e-04	1.524233e-06	1.524233e-06
4.000000e+01	4.500000e+01	4.318162e-04	1.822362e-06	1.822362e-06
4.500000e+01	5.000000e+01	6.260842e-04	2.180562e-06	2.180562e-06
5.000000e+01	5.500000e+01	9.306568e-04	2.843947e-06	2.843947e-06
5.500000e+01	6.000000e+01	1.476069e-03	3.233595e-06	3.233595e-06
6.000000e+01	6.500000e+01	2.517410e-03	4.216166e-06	4.216166e-06
6.500000e+01	7.000000e+01	5.064984e-03	5.484081e-06	5.484081e-06
7.000000e+01	7.500000e+01	1.446125e-02	8.883078e-06	8.883078e-06
7.500000e+01	8.000000e+01	1.632308e-01	2.915457e-05	2.915457e-05
8.000000e+01	8.500000e+01	2.872822e-01	3.865494e-05	3.865494e-05
8.500000e+01	9.000000e+01	1.846568e-02	1.006270e-05	1.006270e-05
9.000000e+01	9.500000e+01	5.756194e-03	5.313591e-06	5.313591e-06
9.500000e+01	1.000000e+02	2.718242e-03	3.656776e-06	3.656776e-06
1.000000e+02	1.050000e+02	1.524807e-03	2.786156e-06	2.786156e-06
1.050000e+02	1.100000e+02	9.398924e-04	2.197079e-06	2.197079e-06
1.100000e+02	1.150000e+02	6.061210e-04	1.772685e-06	1.772685e-06
1.150000e+02	1.200000e+02	4.011534e-04	1.372511e-06	1.372511e-06
1.200000e+02	1.300000e+02	2.225139e-04	6.863289e-07	6.863289e-07
1.300000e+02	1.400000e+02	9.295571e-05	4.053642e-07	4.053642e-07
1.400000e+02	1.500000e+02	3.224618e-05	3.109665e-07	3.109665e-07
1.500000e+02	1.600000e+02	8.012141e-06	2.200980e-07	2.200980e-07
1.600000e+02	1.700000e+02	2.554071e-06	1.066264e-07	1.066264e-07
1.700000e+02	1.800000e+02	1.890992e-06	1.343886e-07	1.343886e-07
1.800000e+02	1.900000e+02	1.533018e-06	1.060990e-07	1.060990e-07
1.900000e+02	2.000000e+02	1.132165e-06	7.934632e-08	7.934632e-08
2.000000e+02	2.500000e+02	7.139188e-07	3.769197e-08	3.769197e-08
2.500000e+02	3.000000e+02	3.095976e-07	2.592351e-08	2.592351e-08
3.000000e+02	3.500000e+02	1.755204e-07	2.174860e-08	2.174860e-08
3.500000e+02	4.000000e+02	7.970470e-08	2.176255e-08	2.176255e-08
4.000000e+02	4.500000e+02	6.144330e-08	2.017506e-08	2.017506e-08
4.500000e+02	5.000000e+02	2.152110e-08	6.902996e-09	6.902996e-09
5.000000e+02	6.000000e+02	1.255584e-08	4.285669e-09	4.285669e-09
6.000000e+02	7.000000e+02	2.817278e-09	1.151810e-09	1.151810e-09
7.000000e+02	8.000000e+02	1.287588e-09	8.285796e-10	8.285796e-10
8.000000e+02	9.000000e+02	4.063276e-09	2.521135e-09	2.521135e-09
9.000000e+02	1.000000e+03	3.715369e-10	3.715368e-10	3.715368e-10
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_M_J1J2
LineColor=lilac
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOtchantqqp.yoda/ttsemi_dec/2b_M_J1J2
ScaledBy=1.59330700419001828e-09
Title=tqq'b (t-chan)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+01	1.500000e+01	5.992396e-07	1.541919e-07	1.541919e-07
1.500000e+01	2.000000e+01	1.121026e-05	7.856959e-07	7.856959e-07
2.000000e+01	2.500000e+01	2.562216e-05	9.557759e-07	9.557759e-07
2.500000e+01	3.000000e+01	4.159252e-05	1.120681e-06	1.120681e-06
3.000000e+01	3.500000e+01	5.763390e-05	1.628545e-06	1.628545e-06
3.500000e+01	4.000000e+01	6.854344e-05	1.501096e-06	1.501096e-06
4.000000e+01	4.500000e+01	8.187822e-05	2.074978e-06	2.074978e-06
4.500000e+01	5.000000e+01	8.971516e-05	1.943645e-06	1.943645e-06
5.000000e+01	5.500000e+01	9.820454e-05	1.812706e-06	1.812706e-06
5.500000e+01	6.000000e+01	1.048618e-04	1.744872e-06	1.744872e-06
6.000000e+01	6.500000e+01	1.154272e-04	4.363511e-06	4.363511e-06
6.500000e+01	7.000000e+01	1.166064e-04	2.216890e-06	2.216890e-06
7.000000e+01	7.500000e+01	1.172873e-04	1.917350e-06	1.917350e-06
7.500000e+01	8.000000e+01	1.213338e-04	2.152183e-06	2.152183e-06
8.000000e+01	8.500000e+01	1.184090e-04	2.048568e-06	2.048568e-06
8.500000e+01	9.000000e+01	1.155236e-04	1.801921e-06	1.801921e-06
9.000000e+01	9.500000e+01	1.119579e-04	1.586638e-06	1.586638e-06
9.500000e+01	1.000000e+02	1.153333e-04	2.087166e-06	2.087166e-06
1.000000e+02	1.050000e+02	1.101858e-04	1.640664e-06	1.640664e-06
1.050000e+02	1.100000e+02	1.057548e-04	1.634660e-06	1.634660e-06
1.100000e+02	1.150000e+02	1.054513e-04	1.635853e-06	1.635853e-06
1.150000e+02	1.200000e+02	9.710474e-05	1.540271e-06	1.540271e-06
1.200000e+02	1.300000e+02	8.960878e-05	1.034915e-06	1.034915e-06
1.300000e+02	1.400000e+02	8.103020e-05	9.090368e-07	9.090368e-07
1.400000e+02	1.500000e+02	7.369610e-05	9.374758e-07	9.374758e-07
1.500000e+02	1.600000e+02	6.634454e-05	8.058977e-07	8.058977e-07
1.600000e+02	1.700000e+02	5.917275e-05	6.931780e-07	6.931780e-07
1.700000e+02	1.800000e+02	5.231560e-05	6.197454e-07	6.197454e-07
1.800000e+02	1.900000e+02	4.805034e-05	6.545341e-07	6.545341e-07
1.900000e+02	2.000000e+02	4.340099e-05	5.944025e-07	5.944025e-07
2.000000e+02	2.500000e+02	3.203534e-05	2.765696e-07	2.765696e-07
2.500000e+02	3.000000e+02	2.105260e-05	1.943326e-07	1.943326e-07
3.000000e+02	3.500000e+02	1.472064e-05	2.012208e-07	2.012208e-07
3.500000e+02	4.000000e+02	1.089185e-05	1.969240e-07	1.969240e-07
4.000000e+02	4.500000e+02	8.018680e-06	1.514042e-07	1.514042e-07
4.500000e+02	5.000000e+02	6.048702e-06	1.010376e-07	1.010376e-07
5.000000e+02	6.000000e+02	4.398239e-06	9.835201e-08	9.835201e-08
6.000000e+02	7.000000e+02	2.944048e-06	7.357486e-08	7.357486e-08
7.000000e+02	8.000000e+02	2.002404e-06	7.018710e-08	7.018710e-08
8.000000e+02	9.000000e+02	1.387218e-06	7.929084e-08	7.929084e-08
9.000000e+02	1.000000e+03	8.685420e-07	3.665158e-08	3.665158e-08
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOtchant.yoda/ttsemi_dec/2b_M_J1J2
LineColor=lilac
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOtchant.yoda/ttsemi_dec/2b_M_J1J2
ScaledBy=7.52534290918167800e-09
Title=tjjb (t-chan)
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+01	1.500000e+01	8.849284e-06	5.242171e-06	5.242171e-06
1.500000e+01	2.000000e+01	1.417189e-04	2.597087e-05	2.597087e-05
2.000000e+01	2.500000e+01	4.357372e-04	6.416407e-05	6.416407e-05
2.500000e+01	3.000000e+01	5.053838e-04	4.954115e-05	4.954115e-05
3.000000e+01	3.500000e+01	7.603924e-04	9.863002e-05	9.863002e-05
3.500000e+01	4.000000e+01	6.953962e-04	6.707816e-05	6.707816e-05
4.000000e+01	4.500000e+01	6.184012e-04	3.603824e-05	3.603824e-05
4.500000e+01	5.000000e+01	7.668044e-04	4.224727e-05	4.224727e-05
5.000000e+01	5.500000e+01	7.365944e-04	4.198596e-05	4.198596e-05
5.500000e+01	6.000000e+01	8.889578e-04	7.604714e-05	7.604714e-05
6.000000e+01	6.500000e+01	6.611068e-04	2.870573e-05	2.870573e-05
6.500000e+01	7.000000e+01	8.242294e-04	6.722645e-05	6.722645e-05
7.000000e+01	7.500000e+01	7.291516e-04	3.630618e-05	3.630618e-05
7.500000e+01	8.000000e+01	9.729048e-04	1.159869e-04	1.159869e-04
8.000000e+01	8.500000e+01	8.664410e-04	6.499911e-05	6.499911e-05
8.500000e+01	9.000000e+01	8.326972e-04	4.846664e-05	4.846664e-05
9.000000e+01	9.500000e+01	8.473918e-04	9.221724e-05	9.221724e-05
9.500000e+01	1.000000e+02	1.607793e-03	7.899547e-04	7.899547e-04
1.000000e+02	1.050000e+02	7.756622e-04	3.076521e-05	3.076521e-05
1.050000e+02	1.100000e+02	8.792830e-04	1.102237e-04	1.102237e-04
1.100000e+02	1.150000e+02	7.692484e-04	3.670284e-05	3.670284e-05
1.150000e+02	1.200000e+02	8.432476e-04	6.914781e-05	6.914781e-05
1.200000e+02	1.300000e+02	7.600196e-04	2.789247e-05	2.789247e-05
1.300000e+02	1.400000e+02	8.210035e-04	4.566157e-05	4.566157e-05
1.400000e+02	1.500000e+02	7.274365e-04	3.958448e-05	3.958448e-05
1.500000e+02	1.600000e+02	6.846793e-04	3.280602e-05	3.280602e-05
1.600000e+02	1.700000e+02	6.777832e-04	5.562676e-05	5.562676e-05
1.700000e+02	1.800000e+02	6.315442e-04	2.010765e-05	2.010765e-05
1.800000e+02	1.900000e+02	6.257434e-04	2.163706e-05	2.163706e-05
1.900000e+02	2.000000e+02	5.840316e-04	2.210079e-05	2.210079e-05
2.000000e+02	2.500000e+02	5.013308e-04	8.155151e-06	8.155151e-06
2.500000e+02	3.000000e+02	3.975276e-04	6.722184e-06	6.722184e-06
3.000000e+02	3.500000e+02	3.107846e-04	5.939459e-06	5.939459e-06
3.500000e+02	4.000000e+02	2.357210e-04	4.771701e-06	4.771701e-06
4.000000e+02	4.500000e+02	1.929725e-04	4.640213e-06	4.640213e-06
4.500000e+02	5.000000e+02	1.767158e-04	1.438970e-05	1.438970e-05
5.000000e+02	6.000000e+02	1.121429e-04	2.797053e-06	2.797053e-06
6.000000e+02	7.000000e+02	6.947891e-05	2.668652e-06	2.668652e-06
7.000000e+02	8.000000e+02	4.192635e-05	1.879829e-06	1.879829e-06
8.000000e+02	9.000000e+02	2.988999e-05	1.949042e-06	1.949042e-06
9.000000e+02	1.000000e+03	1.947131e-05	1.400934e-06	1.400934e-06
# END HISTO1D


# BEGIN HISTO1D //Users/jlindert/Documents/proj/ttsemi/results/LOPSpurevbf.yoda/ttsemi_dec/2b_M_J1J2
LineColor=orange
LineStyle=solid
Path=//Users/jlindert/Documents/proj/ttsemi/results/LOPSpurevbf.yoda/ttsemi_dec/2b_M_J1J2
ScaledBy=1.05604250062474943e-09
Title=lvqq'+bb (VBF)
