thr,lut
1.220222891251791225e+03,4.162960000000000000e+05
1.223184148252059231e+03,4.168510000000000000e+05
1.245104356670726474e+03,4.187680000000000000e+05
1.245116371494321356e+03,4.294840000000000000e+05
1.245128386549796460e+03,4.402000000000000000e+05
1.245137107299806985e+03,4.509160000000000000e+05
1.245144180886764389e+03,4.580620000000000000e+05
1.245143841740349899e+03,4.608880000000000000e+05
1.245146797165314410e+03,4.649110000000000000e+05
1.245146797165314410e+03,4.682520000000000000e+05
1.245146797165314410e+03,4.704880000000000000e+05
1.245152465806556847e+03,4.774530000000000000e+05
1.271083299808511356e+03,4.777570000000000000e+05
1.328119192721010222e+03,4.763070000000000000e+05
1.328119192721010222e+03,4.774300000000000000e+05
1.328119192721010222e+03,4.779920000000000000e+05
1.328123547364870092e+03,4.770820000000000000e+05
1.328123547364870092e+03,4.782080000000000000e+05
1.328127902037285821e+03,4.772980000000000000e+05
1.328127902037285821e+03,4.784240000000000000e+05
1.416632191594191454e+03,4.789850000000000000e+05
1.416640658029585666e+03,4.825580000000000000e+05
1.416649124566178898e+03,4.897000000000000000e+05
1.475660002770551728e+03,4.968420000000000000e+05
1.475660002770551728e+03,4.979690000000000000e+05
1.475673000270555576e+03,4.956880000000000000e+05
1.475673000270555576e+03,4.968150000000000000e+05
1.475685997999523352e+03,4.945340000000000000e+05
1.475685997999523352e+03,4.956610000000000000e+05
1.475692462923803305e+03,4.950700000000000000e+05
1.475692462923803305e+03,4.961930000000000000e+05
1.475695661380970705e+03,4.954960000000000000e+05
1.475695661380970705e+03,4.960570000000000000e+05
1.593702246517548929e+03,4.953110000000000000e+05
1.593702246517548929e+03,4.964300000000000000e+05
1.593702246517548929e+03,4.973630000000000000e+05
1.593702246517548929e+03,4.990360000000000000e+05
1.593702246517548929e+03,4.999690000000000000e+05
1.630837755749123517e+03,5.016420000000000000e+05
1.660096402835672961e+03,5.019610000000000000e+05
1.660096402835672961e+03,5.053200000000000000e+05
1.660079953600765293e+03,5.120870000000000000e+05
1.660079953600765293e+03,5.154460000000000000e+05
1.660063504691832350e+03,5.222130000000000000e+05
1.660063504691832350e+03,5.255720000000000000e+05
1.660055323418722082e+03,5.283980000000000000e+05
1.660055323418722082e+03,5.317690000000000000e+05
1.660051275871315738e+03,5.347090000000000000e+05
1.660051275871315738e+03,5.363950000000000000e+05
1.660053945528027270e+03,5.364360000000000000e+05
1.660053945528027270e+03,5.386800000000000000e+05
1.660050931400107174e+03,5.406250000000000000e+05
1.660051534224815668e+03,5.392730000000000000e+05
1.660049553516703554e+03,5.422580000000000000e+05
1.694617933161885730e+03,5.382710000000000000e+05
1.770683877123724415e+03,5.411910000000000000e+05
1.810910754271775659e+03,5.404940000000000000e+05
1.810912957619826784e+03,5.404320000000000000e+05
1.952089084561418531e+03,5.423660000000000000e+05
1.991906076399744506e+03,5.427460000000000000e+05
1.991906944332270086e+03,5.430960000000000000e+05
1.991904526522115475e+03,5.441530000000000000e+05
1.991904526522115475e+03,5.447160000000000000e+05
1.991902108717830515e+03,5.457730000000000000e+05
1.991902108717830515e+03,5.463360000000000000e+05
2.124614270469704024e+03,5.479780000000000000e+05
2.124614270469704024e+03,5.491010000000000000e+05
2.124605877310517371e+03,5.536110000000000000e+05
2.124605877310517371e+03,5.558590000000000000e+05
2.124597484217643341e+03,5.603690000000000000e+05
2.213068035347814202e+03,5.626170000000000000e+05
2.213072779975923822e+03,5.597320000000000000e+05
2.213111349965764020e+03,5.554450000000000000e+05
2.213139819153971530e+03,5.697330000000000000e+05
2.213144564089882806e+03,5.668480000000000000e+05
2.213183136581928920e+03,5.625610000000000000e+05
2.213211607617085974e+03,5.768490000000000000e+05
2.213216352860829375e+03,5.739640000000000000e+05
2.213216352860829375e+03,5.762080000000000000e+05
2.213237017869225838e+03,5.904960000000000000e+05
2.213239314005091273e+03,5.869510000000000000e+05
2.213239314005091273e+03,5.891790000000000000e+05
2.213259979442273107e+03,5.963250000000000000e+05
2.213259979442273107e+03,5.985570000000000000e+05
2.213252937842554729e+03,6.011470000000000000e+05
2.213266714927408430e+03,6.047170000000000000e+05
2.213280492183782826e+03,6.118610000000000000e+05
2.213294269611680647e+03,6.190050000000000000e+05
2.213316620026206238e+03,6.332910000000000000e+05
2.213317691632763399e+03,6.310100000000000000e+05
2.213320370653696045e+03,6.309480000000000000e+05
2.213329709005935001e+03,6.413930000000000000e+05
2.213329709005935001e+03,6.438290000000000000e+05
2.414431874182747833e+03,6.524030000000000000e+05
2.414434333497665648e+03,6.534610000000000000e+05
2.440072672989428611e+03,6.590480000000000000e+05
2.446041191257222181e+03,6.623480000000000000e+05
2.489891817312902276e+03,6.682660000000000000e+05
2.489891817312902276e+03,6.710920000000000000e+05
2.489891817312902276e+03,6.731320000000000000e+05
2.489891817312902276e+03,6.759580000000000000e+05
2.489891817312902276e+03,6.779980000000000000e+05
2.489891817312902276e+03,6.808240000000000000e+05
2.489891817312902276e+03,6.836140000000000000e+05
2.489891817312902276e+03,6.854870000000000000e+05
2.489891817312902276e+03,7.057150000000000000e+05
2.489891817312902276e+03,7.102100000000000000e+05
2.541736101072136080e+03,7.091330000000000000e+05
2.633853244989505583e+03,7.111280000000000000e+05
2.655800348880873116e+03,7.163510000000000000e+05
2.655800348880873116e+03,7.185790000000000000e+05
2.655800348880873116e+03,7.196910000000000000e+05
2.655800348880873116e+03,7.309280000000000000e+05
2.655800348880873116e+03,7.331500000000000000e+05
2.655800348880873116e+03,7.443870000000000000e+05
2.655800348880873116e+03,7.466090000000000000e+05
2.950702656817282332e+03,7.477300000000000000e+05
2.950702656817282332e+03,7.522160000000000000e+05
2.950702656817282332e+03,7.566940000000000000e+05
2.950702656817282332e+03,7.578150000000000000e+05
3.012135942778077151e+03,7.607940000000000000e+05
3.012135942778077151e+03,7.617840000000000000e+05
3.012135942778077151e+03,7.627740000000000000e+05
3.012135942778077151e+03,7.637640000000000000e+05
3.186597648280977864e+03,7.647540000000000000e+05
3.186597648280977864e+03,7.664360000000000000e+05
3.186597648280977864e+03,7.698020000000000000e+05
3.186597806943556861e+03,7.731680000000000000e+05
3.186633506425622272e+03,7.803140000000000000e+05
3.186662066587196023e+03,7.910290000000000000e+05
3.319378803152330875e+03,8.017440000000000000e+05
3.319378803152330875e+03,8.054040000000000000e+05
3.319378803152330875e+03,8.094830000000000000e+05
3.319378803152330875e+03,8.131430000000000000e+05
3.319378803152330875e+03,8.172220000000000000e+05
3.319378803152330875e+03,8.208820000000000000e+05
3.319378803152330875e+03,8.245900000000000000e+05
3.319378803152330875e+03,8.279550000000000000e+05
3.319378803152330875e+03,8.335450000000000000e+05
3.319378803152330875e+03,8.338490000000000000e+05
3.319378803152330875e+03,8.375550000000000000e+05
3.319378803152330875e+03,8.399530000000000000e+05
3.319378803152330875e+03,8.522480000000000000e+05
3.540509961777982426e+03,8.549520000000000000e+05
3.620916313608467135e+03,8.594300000000000000e+05
3.620916313608467135e+03,8.626650000000000000e+05
3.903121594678874771e+03,8.644340000000000000e+05
3.933582443831515775e+03,8.653080000000000000e+05
3.933612423134754863e+03,8.724510000000000000e+05
3.933642402894964107e+03,8.795940000000000000e+05
3.933664162684548955e+03,8.867370000000000000e+05
3.982818122619021324e+03,8.903070000000000000e+05
3.982818122619021324e+03,8.931130000000000000e+05
3.982818122619021324e+03,8.987220000000000000e+05
4.424964766218048680e+03,9.043310000000000000e+05
4.424964766218048680e+03,9.062140000000000000e+05
4.424964766218048680e+03,9.080970000000000000e+05
4.424964766218048680e+03,9.099800000000000000e+05
4.424964766218048680e+03,9.144360000000000000e+05
4.424964766218048680e+03,9.147390000000000000e+05
4.424964766218048680e+03,9.166110000000000000e+05
4.424964766218048680e+03,9.300970000000000000e+05
4.424964766218048680e+03,9.368280000000000000e+05
4.424964766218048680e+03,9.458140000000000000e+05
4.424964766218048680e+03,9.452760000000000000e+05
4.878084473788832838e+03,9.434850000000000000e+05
4.889915771200840936e+03,9.477350000000000000e+05
